response_id,condition,in_school,work_hours,has_job,job_satis,toi_1,toi_2,toi_3,skil_aq_1,skil_aq_2,skil_aq_3,job_avail,sksh_pre,passion_1,passion_2,passion_3,job_year,js_intent_1,js_intent_2,js_intent_3,js_intent_4,js_intent_5,js_intent_6,tr_int_ex_1,tr_int_ex_2,tr_int_in_1,tr_int_in_2,expectancy_1,expectancy_2,bls_link,satis_post,male,race,highest_ed,sksh_post,age,study_ID
R_bJI2l9ysp4oqRF3,supply,0,2,0,6,4,3,4,6,6,6,6,6,6,7,7,2,1,1,1,1,1,1,2,2,1,1,7,7,1,5,0,1,3,3,54,js_4
R_3WtvIh1uRF2Ogu1,supply,0,6,1,6,2,3,3,6,7,6,5,6,6,5,4,2,3,2,2,2,2,2,3,2,3,3,6,5,1,6,0,3,7,5,25,js_4
R_79Wr5Aqp8iNauMt,supply,1,3,1,5,2,2,2,6,6,6,6,6,6,2,6,3,4,2,4,4,4,4,2,2,2,2,5,5,0,5,1,1,3,5,21,js_4
R_0jmJ1rZcsXOnkfX,music,1,4,1,3,2,2,2,5,6,6,6,5,6,3,2,5,3,4,4,4,4,4,4,4,3,2,6,6,0,3,1,2,5,4,28,js_4
R_bClLV4WpuwZCtJX,treatment,0,5,0,1,4,4,4,5,5,7,4,5,4,3,3,4,2,4,2,2,3,4,2,2,3,4,6,6,1,1,0,1,3,6,46,js_4
R_6heCQhxIOhbaWLH,music,1,1,1,5,2,2,2,6,5,5,4,4,6,2,2,2,3,2,2,2,1,4,1,1,4,4,6,6,1,6,1,1,6,4,23,js_4
R_b2u5QvNCDBpdEq1,music,0,6,1,5,2,2,2,6,6,6,6,6,6,2,2,4,3,2,3,2,3,3,2,2,2,3,6,6,1,5,1,2,6,6,35,js_4
R_aWcKngJsYYLV4TH,supply,0,6,1,6,3,2,3,7,6,7,3,5,6,3,3,3,2,4,2,2,2,3,1,1,4,3,6,5,0,6,1,1,8,3,39,js_4
R_cOaCVMVmglMWslv,music,0,3,0,2,3,3,3,6,5,6,4,4,6,4,3,3,2,2,2,2,2,3,1,1,2,3,4,2,1,2,0,1,6,5,32,js_4
R_0kQBkrQz4d3q2kl,treatment,1,5,1,2,3,3,3,5,6,6,1,5,4,4,4,4,4,3,3,3,4,4,5,5,4,4,4,4,1,3,0,1,7,6,32,js_4
R_54rDRgmJyryOR4V,supply,1,2,1,5,2,2,2,6,6,7,2,5,7,1,1,5,5,3,3,1,3,3,5,5,5,5,7,7,1,5,0,3,6,3,47,js_4
R_9mF5z6jTa2UwVNP,treatment,0,6,1,3,5,3,4,6,6,6,1,2,4,5,5,1,2,1,1,1,3,3,1,1,3,3,2,2,1,3,0,1,6,6,24,js_4
R_1SlY1UPNBl33jzT,music,0,6,1,6,4,4,4,6,5,4,6,6,4,4,5,2,2,1,1,1,2,1,1,1,2,3,7,6,0,6,1,1,6,6,29,js_4
R_8wbVS2zQHyNmIM5,treatment,1,6,1,7,4,5,4,6,5,6,5,5,6,4,6,1,1,1,1,1,1,1,3,3,3,3,6,6,0,7,1,1,6,7,28,js_4
R_8Dn0RrNsQ0jily5,supply,0,6,1,5,2,2,2,6,6,6,5,6,6,2,3,2,1,2,2,1,1,1,1,1,2,2,5,5,1,3,0,1,6,5,23,js_4
R_1NUSGdFETmy093T,music,0,3,1,6,3,3,3,6,6,6,5,3,7,2,2,3,3,3,3,3,3,3,4,4,4,4,6,6,0,6,1,1,7,2,27,js_4
R_e5w8Py39ADE5W5v,supply,0,6,1,6,6,5,5,6,6,7,4,5,6,5,4,3,3,3,3,2,3,3,2,1,3,3,6,6,1,6,1,3,6,5,33,js_4
R_0N8zxYJh7pIUofj,treatment,1,4,0,3,1,1,1,7,7,7,4,6,7,3,3,5,5,5,5,5,5,5,2,2,5,5,7,7,0,3,1,1,3,7,18,js_4
R_9ESST3BhW1KvIvX,supply,1,4,1,3,6,6,4,5,5,5,5,7,7,3,3,4,3,2,2,2,3,3,1,1,1,1,5,5,0,3,1,1,6,5,24,js_4
R_6CYy47Q8fHcATXf,supply,0,5,0,2,2,2,2,7,7,7,6,5,7,1,5,5,5,5,5,5,5,5,5,3,5,5,7,7,0,1,1,1,3,1,27,js_4
R_cuVl8AZpE2TCWIB,music,0,5,1,3,5,4,4,5,6,5,3,6,5,3,2,4,3,3,3,2,3,4,1,1,2,3,7,6,1,5,1,1,5,3,30,js_4
R_5mOpo3zSiQBX0YR,treatment,0,6,1,4,3,3,3,7,5,7,6,7,5,3,2,2,2,3,1,1,2,3,4,3,3,3,7,6,0,6,1,1,6,7,29,js_4
R_9vr73hE24qcqL7n,supply,0,5,1,1,4,3,3,6,6,6,4,4,6,4,3,5,5,5,5,5,5,5,2,2,4,4,7,7,1,1,0,1,6,4,32,js_4
R_bJIfjUOfulDSHyJ,treatment,0,5,1,7,3,3,3,5,7,6,4,5,6,2,6,2,2,2,2,2,3,3,2,2,2,2,5,3,0,6,1,1,6,6,49,js_4
R_6teq6niSTpC4yfH,music,0,6,1,5,4,4,4,5,7,6,3,5,6,2,1,3,1,1,2,1,2,2,1,1,1,2,6,5,0,4,1,1,5,1,41,js_4
R_cIRKFfVUzVBqBiB,treatment,0,3,1,3,5,5,5,3,3,7,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,7,7,1,3,1,1,3,7,30,js_4
R_6VRCTpIBpJfHmlf,music,0,6,0,1,2,2,2,6,6,6,2,3,6,2,2,5,2,2,3,3,5,3,1,1,1,1,2,2,0,2,1,1,2,2,36,js_4
R_07W7UyN0wf59RGd,supply,0,5,1,5,2,2,2,5,5,5,5,5,5,3,3,3,2,2,2,2,3,3,2,2,2,2,5,5,0,5,0,1,3,4,24,js_4
R_9KwGtvY6hKyPWGp,treatment,0,6,1,6,5,4,4,6,6,6,5,5,3,6,6,3,2,3,2,2,3,3,2,2,3,4,6,6,1,6,1,1,6,6,26,js_4
R_38xAEapt7i9xp1b,music,1,6,1,6,1,2,2,7,7,7,5,3,6,2,1,2,2,1,1,1,2,2,1,1,2,3,7,6,0,6,0,4,6,3,23,js_4
R_5mup4yRlxMEDesJ,supply,0,2,1,5,2,2,2,6,6,6,6,6,6,6,3,4,3,3,3,2,4,4,3,3,3,3,5,5,1,5,1,1,5,4,23,js_4
R_7V42BYNVKHioMip,supply,0,6,1,5,5,4,4,4,3,6,4,5,5,3,1,5,3,4,3,3,4,4,1,1,3,4,7,7,1,5,1,1,7,4,26,js_4
R_6RJJQYUQASgsgeN,treatment,0,6,1,5,4,4,4,6,6,6,3,5,4,4,4,3,2,1,3,2,3,3,2,2,2,2,4,4,1,5,0,1,5,6,34,js_4
R_etUkxLzvJ0quiah,music,0,6,1,5,2,2,1,6,7,7,5,6,7,3,2,4,4,2,3,3,4,4,2,1,2,3,7,6,0,5,1,4,3,5,28,js_4
R_8J0UCgST6VOsF5X,supply,0,6,1,6,3,3,3,6,6,7,4,4,6,2,2,1,1,1,1,1,1,1,1,1,1,3,6,6,0,7,1,3,3,3,31,js_4
R_2nnkkHFtq1uO2RD,supply,0,5,1,3,2,3,3,6,6,7,3,2,6,2,1,3,2,3,1,2,2,2,2,2,1,1,5,3,0,5,1,1,6,3,32,js_4
R_8ffP67wnCoDTLfv,supply,0,5,0,2,3,3,2,5,6,6,4,5,6,3,3,4,3,2,3,3,3,3,3,3,2,2,5,5,1,3,1,1,2,5,51,js_4
R_50EmJoOYv7Hx6Yd,supply,0,2,1,5,4,3,4,5,4,5,5,5,5,3,4,2,4,4,3,4,4,3,4,3,3,4,5,5,0,5,1,1,6,5,28,js_4
R_1NfDxvZlV1YQ5i5,treatment,0,5,1,6,4,4,3,5,5,6,2,4,5,5,5,2,1,2,1,1,1,2,1,1,1,2,4,4,0,5,1,1,7,6,42,js_4
R_7WBifti4xSBnwnb,treatment,0,3,1,5,2,2,2,7,7,7,6,6,6,5,2,2,2,2,3,2,3,3,1,1,1,1,5,5,0,5,0,1,2,6,49,js_4
R_007U0VG0Iu3fXX7,treatment,0,6,1,6,4,5,5,6,6,7,2,7,3,5,6,2,1,1,1,1,1,2,1,1,1,1,3,2,1,6,1,1,3,6,31,js_4
R_6lmLqYXspPEir89,music,0,4,1,2,2,1,2,7,7,7,2,7,6,6,3,5,3,2,4,2,4,4,1,2,2,3,5,3,0,2,0,4,3,5,24,js_4
R_cvDeiGuY2eOZWq9,music,0,6,1,4,5,4,4,5,6,6,5,4,4,5,4,4,4,4,4,3,5,4,3,2,3,4,5,5,0,4,1,1,6,4,39,js_4
R_czK1ttcQcMyKfdz,music,0,5,1,2,4,4,4,2,2,6,2,5,5,5,2,4,2,3,3,2,4,3,2,1,2,2,2,2,0,2,1,1,5,5,50,js_4
R_bkMVvKcymS8RKol,treatment,0,3,0,3,2,2,2,6,5,6,3,5,5,3,6,2,1,2,1,1,2,2,1,1,3,2,3,3,0,3,0,1,6,5,29,js_4
R_4GT1vgirzIeoB37,music,0,3,1,4,5,4,4,7,7,6,5,6,7,2,2,5,2,5,3,4,2,3,2,3,2,4,6,7,0,7,1,1,6,3,23,js_4
R_87VAsxWLnqqTrIV,treatment,0,6,1,5,4,4,4,5,5,5,2,6,6,3,2,2,1,2,1,1,2,2,1,1,2,2,5,3,0,5,0,1,5,6,34,js_4
R_9Twbgbj9es6GBtb,music,0,6,1,7,1,1,1,7,6,7,3,7,6,3,2,2,1,1,1,1,1,1,1,1,1,1,5,5,0,6,0,1,6,4,21,js_4
R_8Cb5C0YyiLlVW4J,treatment,0,4,1,3,3,3,3,4,6,6,1,3,5,3,4,4,3,2,3,2,3,3,2,2,1,2,4,3,1,3,1,1,3,5,52,js_4
R_ebncVclKLT1RFyd,supply,1,2,0,2,6,5,5,6,6,6,3,2,5,3,6,4,2,3,4,3,4,4,4,2,3,3,5,3,1,2,1,4,3,3,22,js_4
R_3eH9DE8T0GB3PNj,music,0,6,1,3,4,3,4,7,6,7,3,5,5,3,3,5,2,3,4,3,5,5,1,1,3,3,3,3,0,3,1,1,6,5,35,js_4
R_5jLGRJTsd7IuL5j,music,0,6,1,4,4,4,4,7,7,7,5,4,7,7,7,3,1,1,3,2,2,2,1,1,NA,NA,NA,NA,0,4,0,1,7,4,51,js_4
R_dnUM23gcpu2MJut,supply,1,6,1,6,2,2,2,7,6,7,5,5,5,4,3,1,2,2,1,1,1,1,4,4,4,4,4,4,1,6,1,1,3,4,30,js_4
R_4MjlC9oMwQHvOKh,supply,0,5,1,7,6,6,6,1,7,7,7,7,4,4,1,5,2,1,2,2,2,2,3,3,1,1,4,7,0,7,1,1,8,4,59,js_4
R_1Ujc4jKfNA4zy5f,music,0,6,1,6,4,4,4,7,7,7,5,5,7,2,3,2,2,1,1,1,2,2,1,1,2,2,2,1,0,6,0,1,6,5,22,js_4
R_b1HRbxd2Levdnq5,music,0,3,1,3,2,2,1,6,5,7,1,2,5,5,6,4,5,4,4,2,4,3,2,3,3,4,4,5,0,3,1,1,3,2,32,js_4
R_dmxrXCiLrpAbQqh,treatment,0,6,1,2,3,3,3,3,5,6,4,6,5,5,5,4,3,2,2,2,3,3,1,1,2,2,3,3,1,2,1,1,7,6,57,js_4
R_6gJTjfKPQnQxMDH,treatment,0,4,1,3,5,4,4,3,6,6,2,4,4,2,2,3,3,3,3,2,2,3,1,1,3,3,4,5,1,2,0,1,6,4,41,js_4
R_9YPx2kQtABOOSwJ,treatment,0,6,1,6,3,2,2,5,6,6,5,5,6,3,3,2,2,2,2,2,4,3,3,3,2,2,6,6,1,6,0,1,7,6,53,js_4
R_bI16xEPJPJiDvWB,treatment,0,6,1,6,5,5,5,5,7,6,2,7,6,2,1,3,2,2,1,1,2,2,2,2,1,1,6,6,1,6,0,1,6,2,25,js_4
R_5tO4xz7TKTHCrlj,supply,0,2,0,1,3,3,4,6,5,2,5,6,5,5,5,5,5,4,5,5,5,5,5,5,5,5,7,7,1,1,0,2,6,6,24,js_4
R_a4RTZvsAwnFCB0x,treatment,0,5,1,3,3,3,3,5,6,5,3,5,5,4,3,3,4,3,3,3,4,4,3,3,4,3,5,4,1,3,1,4,6,7,35,js_4
R_cUaLwiuc8pGP4Kp,supply,0,3,0,7,5,5,5,7,7,7,4,4,5,3,4,2,1,1,1,1,1,1,1,1,1,1,5,5,0,7,1,1,2,4,26,js_4
R_6eSflfMfC4MGWFL,supply,1,6,1,5,2,2,3,6,6,6,5,3,2,5,6,4,3,4,4,4,4,4,4,3,3,4,5,5,0,3,0,1,3,3,25,js_4
R_5ubd4lBbX3Yls7r,treatment,0,6,1,6,1,1,1,6,6,7,5,5,6,4,7,3,3,3,1,1,3,4,1,1,3,3,7,7,1,6,0,1,6,6,29,js_4
R_0JwipFRpMp4sDMV,supply,0,2,0,3,4,2,3,3,6,7,5,5,5,4,4,5,2,2,2,2,3,2,2,1,1,1,7,7,0,3,1,1,7,5,25,js_4
R_b8IBXowgxcSpz9z,music,0,5,0,4,3,3,3,5,4,4,2,6,4,5,5,4,4,4,4,4,4,3,2,2,3,4,5,5,0,4,1,1,3,3,20,js_4
R_5gN5ovpLXgpwDnT,treatment,0,5,1,5,3,3,3,6,6,6,3,5,6,2,3,3,2,2,2,2,2,2,4,4,4,4,3,3,0,6,0,1,6,5,28,js_4
R_e3vrncd7iSeyaB7,music,1,4,1,3,2,2,2,7,7,6,6,5,7,2,2,2,4,4,4,1,2,3,3,3,3,4,5,5,1,3,0,1,6,3,24,js_4
R_eX6uLTfwhBZKPTn,music,0,6,1,4,2,2,2,7,7,7,6,6,6,2,2,5,2,2,2,2,2,2,1,1,1,2,5,5,0,4,1,1,3,4,35,js_4
R_em41iJB2dgEfgnr,music,0,4,0,4,4,1,4,6,5,6,5,5,6,4,3,3,2,2,2,2,2,2,1,1,3,3,5,2,1,4,1,1,6,3,27,js_4
R_5zq80xuSd61l8pv,supply,1,4,1,4,3,3,2,6,6,6,5,4,6,4,4,3,4,2,3,2,2,3,4,4,2,2,4,5,1,4,1,3,5,5,35,js_4
R_50Bv8ny7oZFR9pX,treatment,0,3,0,5,5,5,5,6,6,6,4,5,5,4,3,4,2,2,3,3,3,3,3,3,3,2,5,5,1,5,1,1,3,5,23,js_4
R_etYfHlYjDx6hwrP,supply,0,6,1,5,3,4,4,2,6,6,5,4,6,2,1,2,3,2,1,3,2,3,1,1,3,3,5,3,1,3,1,2,3,5,34,js_4
R_6VV7bSKy3I8NXxj,supply,0,4,1,6,5,3,3,6,6,6,5,4,6,6,5,3,2,2,2,2,3,2,2,2,2,2,5,5,1,5,0,4,6,5,35,js_4
R_0pGyhAavD8vmnOZ,supply,0,6,1,5,4,4,4,6,6,6,3,6,3,5,5,3,2,1,2,2,3,4,3,3,2,2,4,3,1,5,1,1,3,3,29,js_4
R_8Hc1lre6NoRYIfP,supply,0,6,1,7,5,5,5,3,3,6,2,4,5,4,3,2,1,2,1,1,1,3,3,2,2,3,5,5,0,7,0,1,6,3,48,js_4
R_1ZCT7dzm1zpniG9,treatment,0,5,1,6,2,2,2,5,6,6,5,5,5,3,3,2,2,2,2,2,2,3,1,2,2,2,5,5,0,6,1,1,6,5,25,js_4
R_1S4jpWYie4QW9M1,treatment,1,4,1,5,3,3,3,5,5,5,1,5,5,2,2,3,3,1,3,2,3,3,2,2,2,2,5,2,0,5,1,1,6,5,35,js_4
R_d4M0eqVNaEH00ex,music,0,6,1,6,3,3,3,6,6,6,4,3,5,5,3,3,2,3,2,2,3,2,2,2,2,2,6,6,0,6,1,3,3,3,26,js_4
R_cIr94ryTInsw9Mh,supply,0,6,1,2,4,4,4,3,6,6,3,3,6,3,3,5,4,3,4,3,5,3,1,1,2,3,4,4,1,2,1,1,6,3,33,js_4
R_3K3xUlPl8utCAOF,treatment,0,6,1,5,4,5,4,4,5,5,3,4,5,4,3,3,3,4,2,4,3,3,4,3,2,3,3,2,0,5,1,1,3,4,31,js_4
R_abkiQyAzdBOQ06x,supply,0,5,1,6,4,4,4,3,2,5,2,3,6,5,3,2,1,1,1,1,1,1,1,1,1,1,5,6,0,7,1,3,3,3,49,js_4
R_bJDJYupl0lo4kHX,treatment,1,3,1,5,2,2,1,6,5,7,6,5,7,5,5,4,3,3,4,2,4,2,1,1,2,1,5,3,0,5,1,1,3,5,19,js_4
R_2lUtAsOnu3DEvg9,music,0,4,0,2,2,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,4,4,0,4,1,1,2,4,32,js_4
R_6JaREuaaJa0XSdf,treatment,1,2,0,5,4,4,4,5,7,7,5,4,6,3,3,5,2,1,3,3,1,3,1,1,4,4,7,7,0,4,0,1,6,5,25,js_4
R_4MaHxrPYlNRcksd,music,0,6,1,3,5,5,5,6,6,6,4,6,3,6,7,4,3,4,3,2,4,3,1,1,2,2,6,6,1,3,1,1,4,5,27,js_4
R_aXzxuCkhJwcx1vT,supply,1,2,1,5,4,4,4,3,6,6,5,6,6,4,3,3,3,4,2,1,2,4,5,3,5,5,6,6,1,5,1,1,6,6,25,js_4
R_3La3IZ1nzFO82Oh,supply,1,1,0,1,2,4,3,3,3,4,3,4,4,3,2,5,5,5,5,5,5,5,5,NA,NA,NA,7,7,1,3,0,1,3,3,21,js_4
R_4IRJcWWxqzxDMoJ,music,0,5,1,4,5,5,5,5,6,6,3,6,5,4,3,3,3,3,3,2,3,3,1,1,3,3,5,4,0,3,0,1,7,3,27,js_4
R_3rOf0ucfdRvKvJP,music,0,6,1,3,4,2,4,6,6,6,4,4,6,4,3,5,2,3,3,2,3,3,2,2,2,3,7,7,0,3,1,1,6,1,23,js_4
R_01UzTw9GSTjtFYx,treatment,1,2,0,2,3,2,3,2,3,6,3,3,6,3,2,4,2,3,2,2,3,3,5,5,2,2,6,6,0,3,1,1,3,5,18,js_4
R_5mOZ75tdv24Z63b,supply,0,4,1,5,5,5,2,5,6,7,1,6,6,2,2,1,4,3,2,1,3,2,1,1,3,3,5,5,1,5,0,1,6,6,27,js_4
R_9NtKrh0MrPFNgmV,supply,0,4,0,5,3,3,3,5,5,6,3,5,5,4,4,2,1,1,1,1,2,2,1,1,1,1,4,4,0,4,0,1,5,5,34,js_4
R_elZMtUjJcs2wAiF,treatment,0,6,1,6,3,4,4,5,6,5,5,4,4,5,5,2,3,4,3,2,3,3,3,2,2,2,3,2,0,6,0,1,6,5,56,js_4
R_1zPMNlZk07k4oaF,treatment,0,5,1,7,5,5,5,5,6,5,3,3,5,3,3,1,2,3,1,1,2,2,1,1,3,3,6,6,0,7,1,1,7,3,40,js_4
R_9n5f4GXdDfIFCQJ,treatment,0,6,1,7,3,3,3,6,6,6,6,5,6,5,5,2,1,2,1,1,1,1,1,1,1,1,7,7,1,7,1,1,5,5,44,js_4
R_cTOsfkzzIMTpkfr,supply,0,4,1,4,3,2,3,7,7,7,2,2,5,4,3,3,2,1,2,2,2,2,1,1,3,3,5,5,0,5,1,1,3,2,26,js_4
R_82qgdPu0oiRvSpT,music,1,6,0,5,3,3,3,5,5,5,4,5,5,4,5,3,2,2,2,2,2,2,4,4,2,2,4,4,0,6,1,4,3,3,23,js_4
R_eg7wF7HHvzniNrD,treatment,0,2,1,5,4,3,3,6,6,6,4,4,5,4,4,3,2,2,2,1,2,2,1,1,2,3,5,5,1,5,0,1,3,6,54,js_4
R_b2e4pv3lh8TdFjL,treatment,0,6,1,6,2,2,2,6,6,6,5,2,6,3,3,2,2,2,1,1,2,3,3,3,2,2,4,5,1,5,1,1,3,6,52,js_4
R_bNLVSC8qjB4yBOR,music,1,3,0,5,4,3,4,7,6,7,4,5,7,4,3,2,2,1,2,1,1,2,3,3,3,1,7,7,0,5,0,1,6,6,40,js_4
R_3Kwlr7SJoPCkOax,supply,0,6,1,5,3,2,2,6,6,7,3,2,7,1,2,5,3,2,2,3,4,4,2,2,2,3,6,5,0,5,1,1,6,2,24,js_4
R_0NSQVzeNwyVTFHf,treatment,0,6,1,6,4,5,4,2,3,6,4,6,3,7,7,1,1,2,1,1,1,1,3,2,3,4,6,6,1,6,1,1,3,6,34,js_4
R_e98xrtEqj7AnxlP,treatment,1,4,1,5,1,1,1,7,7,7,5,6,7,3,2,1,1,1,1,1,1,3,5,5,4,4,7,7,1,6,1,1,3,7,18,js_4
R_41iXEcB3zfoyqRD,supply,0,2,0,1,3,3,3,5,6,6,1,4,5,3,3,5,5,5,5,5,5,5,3,3,4,5,7,7,1,1,0,1,3,2,28,js_4
R_7UoAarT6XiVNCW9,music,0,4,0,1,2,2,2,5,5,6,4,2,6,2,2,4,4,2,5,4,4,5,1,1,1,2,6,5,0,1,1,1,6,1,28,js_4
R_55zKCUSxrlF0mnr,treatment,0,3,0,3,6,1,1,7,7,7,1,6,6,5,7,2,1,1,1,1,1,NA,1,1,1,1,7,7,0,3,1,1,2,6,25,js_4
R_3gtk3iOlOqDPA4l,music,0,5,1,5,3,3,3,6,6,6,5,6,6,4,1,4,3,2,3,1,3,2,1,1,2,2,6,6,1,5,1,1,3,5,33,js_4
R_3V5c9EXk2A3uxXD,supply,0,6,1,1,2,2,2,6,6,6,4,4,5,3,3,5,5,4,4,4,5,4,3,3,4,4,5,5,0,2,1,1,6,4,26,js_4
R_ebyR8vwfK1Vqr0F,treatment,1,4,1,3,2,2,2,5,6,6,3,3,5,5,5,4,3,4,3,3,4,3,4,4,3,3,7,7,1,4,0,1,6,6,28,js_4
R_9Y1vXpckXjmMUJL,treatment,0,6,1,4,3,2,2,5,5,6,3,4,5,5,4,4,3,4,3,2,4,4,2,2,3,4,6,6,0,4,1,3,6,3,31,js_4
R_diG6Ky8ZBoihhDD,supply,0,6,1,6,4,4,4,6,6,6,5,6,7,6,3,1,1,1,1,1,1,1,1,1,3,3,7,7,1,6,0,1,6,6,38,js_4
R_2uaG3EQs73w1Glv,supply,0,3,0,1,3,3,3,5,6,6,4,6,4,4,3,5,4,3,4,3,4,5,4,1,2,3,5,4,1,1,1,1,7,5,47,js_4
R_bjEb8cr3QLGDuId,music,0,6,1,6,5,4,3,7,6,7,3,3,4,4,6,2,3,2,1,1,2,2,2,2,2,2,6,6,1,5,0,1,4,3,46,js_4
R_1EKAS56WqIOJ4e9,music,1,3,1,4,5,5,5,5,5,4,6,6,6,3,3,5,2,3,3,3,4,4,1,1,2,2,5,5,0,2,1,1,3,3,20,js_4
R_5zjhEYY8nYBrO2V,supply,0,4,1,4,2,2,2,6,6,6,3,4,6,2,2,3,2,3,2,2,2,2,2,1,2,2,6,6,1,3,0,1,2,3,38,js_4
R_6s9jDZWIGnjnh7D,music,0,5,1,5,2,2,2,6,6,6,5,3,6,3,3,3,2,2,2,2,2,2,1,1,2,3,7,7,0,5,1,1,2,3,28,js_4
R_85I10vjuOwcpuOF,music,0,6,1,7,1,1,1,6,7,7,2,5,5,3,3,1,1,2,1,1,1,1,3,3,NA,NA,6,4,0,7,0,1,6,2,63,js_4
R_etco9siiK3HVWCh,supply,0,6,1,2,4,4,4,7,7,7,5,5,5,4,5,3,1,3,3,2,4,3,2,2,1,1,5,5,0,4,0,1,6,5,24,js_4
R_3EFB8rk4nrmNU8J,treatment,1,6,1,7,4,4,4,4,6,7,5,7,7,3,2,2,1,3,1,1,1,2,3,3,4,4,6,7,1,6,1,1,3,6,27,js_4
R_1yQXT8pP1ByiJ7v,music,0,6,1,4,2,3,3,6,5,6,4,4,5,3,3,1,1,1,1,1,1,1,5,5,1,1,7,7,0,4,0,1,6,3,23,js_4
R_9KUppnXXIABBJ9H,treatment,0,5,1,3,1,1,1,7,7,7,1,7,2,6,7,3,2,2,2,1,2,2,1,1,2,2,1,1,0,4,1,1,5,6,39,js_4
R_0eqQnfYIUuTMEux,treatment,1,6,1,4,1,1,1,7,7,1,6,5,4,5,3,1,1,1,1,1,1,1,4,4,3,3,7,7,0,4,1,1,6,6,29,js_4
R_9tVUy7pIemASxyB,supply,0,6,1,5,2,1,2,6,6,7,5,6,2,6,6,3,3,3,4,2,4,2,2,5,3,3,3,3,0,5,0,4,6,6,27,js_4
R_a4dfpCi3wgpvBzf,music,0,4,1,4,3,3,3,4,5,6,3,4,4,4,4,1,2,3,4,2,4,4,3,3,2,2,6,6,0,4,1,3,3,4,24,js_4
R_eagGE80oR8omDeB,supply,1,2,0,2,2,2,2,6,6,6,5,5,6,4,3,5,4,3,4,3,4,3,3,3,2,2,6,6,1,2,1,1,7,6,34,js_4
R_2rU58g2gF0m2eH3,treatment,1,6,1,5,1,1,1,7,7,7,2,6,7,1,1,3,3,3,3,3,4,4,4,4,4,4,6,6,0,6,0,1,3,6,22,js_4
R_6tbxafItHivwMqV,music,0,5,1,2,2,2,2,6,6,6,6,6,4,4,4,5,1,2,2,2,4,4,4,2,2,1,6,6,0,2,1,1,3,5,26,js_4
R_0VeajE9Hs6PHq4Z,supply,0,3,1,3,3,3,3,5,5,6,4,5,5,3,5,5,3,2,3,3,4,4,1,1,3,3,5,5,0,3,1,1,8,3,35,js_4
R_6x69JcubfZ0dQ0J,treatment,0,5,0,3,4,4,4,7,7,7,3,5,5,2,2,4,3,3,3,3,3,3,2,2,3,3,5,5,0,3,0,2,6,3,33,js_4
R_2smbJau5c9Qgd3D,supply,0,5,1,4,4,4,4,6,6,5,6,2,3,6,6,4,4,1,4,4,4,4,2,2,2,2,7,7,0,6,1,2,6,5,26,js_4
R_8rdiba0QX6zADTT,music,1,5,1,7,2,2,1,6,7,7,5,6,7,3,1,1,2,3,1,1,1,1,5,5,3,4,7,7,0,7,1,1,3,6,21,js_4
R_0MxtjzqUpUOiC7r,treatment,0,6,1,6,3,3,3,7,7,7,5,3,4,4,6,2,1,1,1,1,1,2,1,1,2,2,6,3,1,6,1,4,6,6,43,js_4
R_6zd0KuUFcrAxGG9,music,0,5,1,7,4,4,4,6,7,7,3,4,6,3,4,2,4,2,1,1,1,2,2,3,4,3,5,3,0,7,0,1,6,3,49,js_4
R_00cdLnErPN7dviR,music,1,3,1,6,3,2,4,6,6,6,5,5,6,2,6,4,2,4,3,2,3,3,2,2,2,4,6,6,1,6,1,1,6,2,23,js_4
R_5v8XVnfTpicrSsJ,treatment,1,2,0,5,3,4,4,5,6,5,5,6,6,4,5,2,3,4,3,2,2,4,5,5,5,5,7,7,0,5,1,1,3,6,18,js_4
R_bNm14rymLo9Lcpv,music,0,3,0,4,5,2,1,5,7,7,2,2,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,4,0,4,0,1,2,5,59,js_4
R_6yeXp0aosIAhBid,treatment,0,5,0,3,2,2,2,5,5,6,3,3,5,2,2,5,2,2,3,3,4,4,3,3,3,2,3,3,0,3,1,1,3,5,45,js_4
R_37OdJcpm60aFJYx,treatment,1,3,1,6,5,5,5,6,6,6,5,5,6,3,3,2,1,1,1,2,2,2,1,1,1,1,6,6,1,6,1,4,6,2,24,js_4
R_ah1Smo3wCSZt3Lv,supply,0,6,1,5,2,2,2,6,6,6,5,5,2,5,6,4,2,1,3,3,4,4,1,1,1,1,6,6,1,5,0,1,5,6,45,js_4
R_4TOREC6NiJfsp1z,treatment,0,5,1,5,4,4,4,6,6,6,6,6,5,5,5,1,2,2,3,2,3,2,2,2,3,2,5,5,1,5,0,7,6,5,32,js_4
R_8x1g1B5ufcRsx01,music,0,5,1,6,2,2,2,6,6,6,5,4,5,5,7,5,3,2,4,4,4,4,1,1,1,1,6,6,0,4,0,2,7,3,24,js_4
R_3xTI0F19xuyRev3,supply,0,5,1,3,6,6,6,5,5,5,2,2,3,5,7,3,3,2,3,2,3,2,1,1,1,2,4,2,0,5,0,1,6,2,47,js_4
R_8kK2YudKjWRFtxX,supply,0,4,1,5,4,4,4,5,4,6,4,5,4,5,5,3,2,2,2,2,2,2,3,3,2,2,4,4,0,5,0,1,3,6,41,js_4
